,xrsa,xrsb
2017-09-04 02:06:00,1.9050603e-08,1.0546595e-06
2017-09-04 02:07:00,1.5462469e-08,1.0547892e-06
2017-09-04 02:08:00,1.535346e-08,1.0413961e-06
2017-09-04 02:09:00,1.5871244e-08,1.0314291e-06
2017-09-04 02:10:00,1.7233827e-08,1.0468727e-06
2017-09-04 02:11:00,1.8187635e-08,1.0556977e-06
2017-09-04 02:12:00,2.000744e-08,1.0530632e-06
2017-09-04 02:13:00,2.014067e-08,1.0664693e-06
2017-09-04 02:14:00,1.9050603e-08,1.0650417e-06
2017-09-04 02:15:00,1.8997614e-08,1.0688702e-06
2017-09-04 02:16:00,1.9686476e-08,1.0673778e-06
2017-09-04 02:17:00,2.1139897e-08,1.1038455e-06
2017-09-04 02:18:00,2.0709926e-08,1.0927062e-06
2017-09-04 02:19:00,3.4493212e-08,1.2663281e-06
2017-09-04 02:20:00,5.8656354e-08,1.5261447e-06
2017-09-04 02:21:00,6.13361e-08,1.6330822e-06
2017-09-04 02:22:00,5.6229442e-08,1.6346611e-06
2017-09-04 02:23:00,4.752859e-08,1.5732543e-06
2017-09-04 02:24:00,4.1624062e-08,1.5130371e-06
2017-09-04 02:25:00,4.494574e-08,1.5060723e-06
2017-09-04 02:26:00,4.602975e-08,1.5008379e-06
2017-09-04 02:27:00,4.2532452e-08,1.4624235e-06
2017-09-04 02:28:00,3.544702e-08,1.3855946e-06
2017-09-04 02:29:00,3.133505e-08,1.3160117e-06
2017-09-04 02:30:00,3.1404692e-08,1.2846269e-06
2017-09-04 02:31:00,2.8089072e-08,1.2616562e-06
2017-09-04 02:32:00,2.7515274e-08,1.2353457e-06
2017-09-04 02:33:00,2.4500936e-08,1.1784681e-06
2017-09-04 02:34:00,2.1185317e-08,1.1259078e-06
2017-09-04 02:35:00,1.9173235e-08,1.0972225e-06
2017-09-04 02:36:00,1.8687247e-08,1.0791875e-06
2017-09-04 02:37:00,1.6416276e-08,1.0542701e-06
2017-09-04 02:38:00,1.6416276e-08,1.0385669e-06
2017-09-04 02:39:00,1.5572988e-08,1.0356252e-06
2017-09-04 02:40:00,1.5734985e-08,1.0171534e-06
2017-09-04 02:41:00,1.5734985e-08,1.0091072e-06
2017-09-04 02:42:00,1.5441273e-08,1.0102839e-06
2017-09-04 02:43:00,1.5962081e-08,1.0114433e-06
2017-09-04 02:44:00,2.663565e-08,1.0863254e-06
2017-09-04 02:45:00,2.8920248e-08,1.1279584e-06
2017-09-04 02:46:00,3.4947405e-08,1.1880717e-06
2017-09-04 02:47:00,4.9617885e-08,1.2883905e-06
2017-09-04 02:48:00,5.706667e-08,1.3556157e-06
2017-09-04 02:49:00,6.6459414e-08,1.4373243e-06
2017-09-04 02:50:00,7.450774e-08,1.5322443e-06
2017-09-04 02:51:00,9.403809e-08,1.6907038e-06
2017-09-04 02:52:00,1.0764273e-07,1.8336289e-06
2017-09-04 02:53:00,1.1960924e-07,1.9609026e-06
2017-09-04 02:54:00,1.2787557e-07,2.0797797e-06
2017-09-04 02:55:00,1.2446911e-07,2.1559597e-06
2017-09-04 02:56:00,1.1857519e-07,2.1838923e-06
2017-09-04 02:57:00,1.11070385e-07,2.1842513e-06
2017-09-04 02:58:00,1.01441465e-07,2.1497303e-06
2017-09-04 02:59:00,9.152943e-08,2.1127607e-06
2017-09-04 03:00:00,8.5726334e-08,2.0967807e-06
2017-09-04 03:01:00,8.0276e-08,2.0665423e-06
2017-09-04 03:02:00,7.497707e-08,1.994208e-06
2017-09-04 03:03:00,6.3152875e-08,1.9180757e-06
2017-09-04 03:04:00,5.475028e-08,1.8426744e-06
2017-09-04 03:05:00,4.9572467e-08,1.7707771e-06
2017-09-04 03:06:00,4.766788e-08,1.7375322e-06
2017-09-04 03:07:00,4.4985104e-08,1.6968033e-06
2017-09-04 03:08:00,4.2123677e-08,1.6417773e-06
2017-09-04 03:09:00,3.4452334e-08,1.5693004e-06
2017-09-04 03:10:00,2.8724944e-08,1.5305571e-06
2017-09-04 03:11:00,2.6363134e-08,1.4951277e-06
2017-09-04 03:12:00,2.668107e-08,1.4866272e-06
2017-09-04 03:13:00,2.1957447e-08,1.434002e-06
2017-09-04 03:14:00,2.2911255e-08,1.391824e-06
2017-09-04 03:15:00,2.3865065e-08,1.3591198e-06
2017-09-04 03:16:00,2.4222363e-08,1.3274279e-06
2017-09-04 03:17:00,2.3819645e-08,1.3053915e-06
2017-09-04 03:18:00,2.4364677e-08,1.2926732e-06
2017-09-04 03:19:00,2.7646989e-08,1.3353314e-06
2017-09-04 03:20:00,2.327461e-08,1.2677557e-06
2017-09-04 03:21:00,1.8369311e-08,1.2260969e-06
2017-09-04 03:22:00,2.0226967e-08,1.2148969e-06
2017-09-04 03:23:00,2.345629e-08,1.2272649e-06
2017-09-04 03:24:00,2.90883e-08,1.2934519e-06
2017-09-04 03:25:00,2.990585e-08,1.3059106e-06
2017-09-04 03:26:00,2.8876341e-08,1.2621925e-06
2017-09-04 03:27:00,2.568184e-08,1.249457e-06
2017-09-04 03:28:00,2.2547901e-08,1.226616e-06
2017-09-04 03:29:00,2.1280698e-08,1.2175315e-06
2017-09-04 03:30:00,1.9459378e-08,1.1875526e-06
2017-09-04 03:31:00,1.6325437e-08,1.1606885e-06
2017-09-04 03:32:00,1.4236144e-08,1.1452448e-06
2017-09-04 03:33:00,1.5090029e-08,1.146149e-06
2017-09-04 03:34:00,2.813449e-08,1.2190887e-06
2017-09-04 03:35:00,6.301662e-08,1.4182988e-06
2017-09-04 03:36:00,9.3329554e-08,1.6537299e-06
2017-09-04 03:37:00,9.444687e-08,1.779602e-06
2017-09-04 03:38:00,9.0677055e-08,1.8220396e-06
2017-09-04 03:39:00,7.739187e-08,1.7399158e-06
2017-09-04 03:40:00,6.301662e-08,1.6289292e-06
2017-09-04 03:41:00,4.9527046e-08,1.5205642e-06
2017-09-04 03:42:00,4.021606e-08,1.4215433e-06
2017-09-04 03:43:00,3.0193505e-08,1.3242916e-06
2017-09-04 03:44:00,2.6090616e-08,1.2472507e-06
2017-09-04 03:45:00,2.1912028e-08,1.1988434e-06
2017-09-04 03:46:00,1.943667e-08,1.1732467e-06
2017-09-04 03:47:00,1.9777314e-08,1.1626352e-06
2017-09-04 03:48:00,1.7960536e-08,1.109426e-06
2017-09-04 03:49:00,1.8031693e-08,1.0689956e-06
2017-09-04 03:50:00,1.8096795e-08,1.0559572e-06
2017-09-04 03:51:00,1.7324664e-08,1.0488194e-06
2017-09-04 03:52:00,2.0004412e-08,1.0424603e-06
2017-09-04 03:53:00,1.9480574e-08,1.0432778e-06
2017-09-04 03:54:00,2.0413186e-08,1.0385669e-06
2017-09-04 03:55:00,2.3728806e-08,1.0481705e-06
2017-09-04 03:56:00,2.3563782e-08,1.069372e-06
2017-09-04 03:57:00,3.0859656e-08,1.135771e-06
2017-09-04 03:58:00,3.5764955e-08,1.1657498e-06
2017-09-04 03:59:00,3.2037534e-08,1.1554324e-06
2017-09-04 04:00:00,2.895204e-08,1.1556272e-06
2017-09-04 04:01:00,2.90883e-08,1.1808041e-06
2017-09-04 04:02:00,3.045088e-08,1.2061109e-06
2017-09-04 04:03:00,2.9886166e-08,1.2216714e-06
2017-09-04 04:04:00,2.8679525e-08,1.2421893e-06
2017-09-04 04:05:00,3.4084437e-08,1.2796953e-06
2017-09-04 04:06:00,4.9599716e-08,1.3764798e-06
2017-09-04 04:07:00,1.1851917e-07,1.7459895e-06
2017-09-04 04:08:00,2.0658746e-07,2.2852191e-06
2017-09-04 04:09:00,2.1730645e-07,2.542959e-06
2017-09-04 04:10:00,2.0616658e-07,2.6429232e-06
2017-09-04 04:11:00,1.9159904e-07,2.6604087e-06
2017-09-04 04:12:00,1.6412028e-07,2.5843585e-06
2017-09-04 04:13:00,1.37235e-07,2.4563753e-06
2017-09-04 04:14:00,1.148402e-07,2.3172743e-06
2017-09-04 04:15:00,9.6172805e-08,2.1715332e-06
2017-09-04 04:16:00,8.1518984e-08,2.0373639e-06
2017-09-04 04:17:00,7.06925e-08,1.9176864e-06
2017-09-04 04:18:00,6.024603e-08,1.7980306e-06
2017-09-04 04:19:00,5.1252986e-08,1.6925208e-06
2017-09-04 04:20:00,4.560432e-08,1.6114524e-06
2017-09-04 04:21:00,4.00798e-08,1.5336718e-06
2017-09-04 04:22:00,3.6809602e-08,1.4683933e-06
2017-09-04 04:23:00,3.57695e-08,1.4255318e-06
2017-09-04 04:24:00,3.8535543e-08,1.4106419e-06
2017-09-04 04:25:00,5.0571693e-08,1.4561941e-06
2017-09-04 04:26:00,6.061998e-08,1.5053196e-06
2017-09-04 04:27:00,6.5923466e-08,1.5515812e-06
2017-09-04 04:28:00,6.5650944e-08,1.5561235e-06
2017-09-04 04:29:00,6.5287594e-08,1.5844153e-06
2017-09-04 04:30:00,6.628379e-08,1.6302703e-06
2017-09-04 04:31:00,6.469714e-08,1.6299675e-06
2017-09-04 04:32:00,6.2971196e-08,1.634899e-06
2017-09-04 04:33:00,6.255183e-08,1.6691606e-06
2017-09-04 04:34:00,6.1472356e-08,1.6674735e-06
2017-09-04 04:35:00,5.901971e-08,1.6631908e-06
2017-09-04 04:36:00,5.397815e-08,1.627372e-06
2017-09-04 04:37:00,4.8677702e-08,1.588871e-06
2017-09-04 04:38:00,4.5620975e-08,1.566376e-06
2017-09-04 04:39:00,4.1442387e-08,1.5244576e-06
2017-09-04 04:40:00,3.8228205e-08,1.487129e-06
2017-09-04 04:41:00,3.617373e-08,1.4687826e-06
2017-09-04 04:42:00,3.7036703e-08,1.4504839e-06
2017-09-04 04:43:00,3.6559797e-08,1.4304244e-06
2017-09-04 04:44:00,3.7536314e-08,1.4136267e-06
2017-09-04 04:45:00,3.785425e-08,1.4125885e-06
2017-09-04 04:46:00,3.699128e-08,1.4097334e-06
2017-09-04 04:47:00,3.708666e-08,1.4305499e-06
2017-09-04 04:48:00,3.7490896e-08,1.443346e-06
2017-09-04 04:49:00,3.4402373e-08,1.4345211e-06
2017-09-04 04:50:00,3.8096488e-08,1.4469841e-06
2017-09-04 04:51:00,4.0443158e-08,1.4604768e-06
2017-09-04 04:52:00,3.9625608e-08,1.4721568e-06
2017-09-04 04:53:00,4.1301586e-08,1.4826127e-06
2017-09-04 04:54:00,4.9708724e-08,1.5806517e-06
2017-09-04 04:55:00,5.7611704e-08,1.6567018e-06
2017-09-04 04:56:00,6.351623e-08,1.7314543e-06
2017-09-04 04:57:00,7.164026e-08,1.8508158e-06
2017-09-04 04:58:00,7.409896e-08,1.9322215e-06
2017-09-04 04:59:00,7.845923e-08,1.9695979e-06
2017-09-04 05:00:00,7.993839e-08,1.9991007e-06
2017-09-04 05:01:00,9.090415e-08,2.0762757e-06
2017-09-04 05:02:00,9.113125e-08,2.105346e-06
2017-09-04 05:03:00,9.095866e-08,2.1182807e-06
2017-09-04 05:04:00,8.5544656e-08,2.0997657e-06
2017-09-04 05:05:00,8.65893e-08,2.146356e-06
2017-09-04 05:06:00,7.982181e-08,2.1145604e-06
2017-09-04 05:07:00,7.6733286e-08,2.0761286e-06
2017-09-04 05:08:00,7.30089e-08,2.0709547e-06
2017-09-04 05:09:00,7.119212e-08,2.0690081e-06
2017-09-04 05:10:00,7.572346e-08,2.0919356e-06
2017-09-04 05:11:00,7.518903e-08,2.0897726e-06
2017-09-04 05:12:00,7.369019e-08,2.070825e-06
2017-09-04 05:13:00,6.637766e-08,2.0229368e-06
2017-09-04 05:14:00,5.952235e-08,1.9563215e-06
2017-09-04 05:15:00,5.3115183e-08,1.8980899e-06
2017-09-04 05:16:00,5.075337e-08,1.8701875e-06
2017-09-04 05:17:00,4.6833673e-08,1.8102946e-06
2017-09-04 05:18:00,4.5893493e-08,1.7633797e-06
2017-09-04 05:19:00,4.1306127e-08,1.723408e-06
2017-09-04 05:20:00,3.98088e-08,1.6899857e-06
2017-09-04 05:21:00,4.189658e-08,1.6783748e-06
2017-09-04 05:22:00,4.8664077e-08,1.6931696e-06
2017-09-04 05:23:00,6.447004e-08,1.7561122e-06
2017-09-04 05:24:00,8.511923e-08,1.845296e-06
2017-09-04 05:25:00,9.5627776e-08,1.9223585e-06
2017-09-04 05:26:00,1.033945e-07,2.010608e-06
2017-09-04 05:27:00,1.1111126e-07,2.0993373e-06
2017-09-04 05:28:00,1.12978e-07,2.1802282e-06
2017-09-04 05:29:00,1.12705486e-07,2.270554e-06
2017-09-04 05:30:00,1.16687254e-07,2.3506186e-06
2017-09-04 05:31:00,1.19064204e-07,2.3887824e-06
2017-09-04 05:32:00,1.2337905e-07,2.4576946e-06
2017-09-04 05:33:00,1.2106266e-07,2.47807e-06
2017-09-04 05:34:00,1.1853128e-07,2.4952656e-06
2017-09-04 05:35:00,1.2310653e-07,2.5375084e-06
2017-09-04 05:36:00,1.4322734e-07,2.6556067e-06
2017-09-04 05:37:00,1.8241371e-07,2.8825375e-06
2017-09-04 05:38:00,3.0732778e-07,3.4181853e-06
2017-09-04 05:39:00,6.223116e-07,4.695076e-06
2017-09-04 05:40:00,1.0859441e-06,6.4312762e-06
2017-09-04 05:41:00,1.6389803e-06,8.464167e-06
2017-09-04 05:42:00,2.1134772e-06,1.0433426e-05
2017-09-04 05:43:00,2.5244321e-06,1.24769185e-05
2017-09-04 05:44:00,2.7405213e-06,1.4126723e-05
2017-09-04 05:45:00,2.837758e-06,1.5543064e-05
2017-09-04 05:46:00,2.8183185e-06,1.6568314e-05
2017-09-04 05:47:00,2.7594883e-06,1.739978e-05
2017-09-04 05:48:00,2.6549903e-06,1.7990687e-05
2017-09-04 05:49:00,2.4978845e-06,1.8204042e-05
2017-09-04 05:50:00,2.2886145e-06,1.8051423e-05
2017-09-04 05:51:00,2.0877349e-06,1.770187e-05
2017-09-04 05:52:00,1.9087263e-06,1.7264187e-05
2017-09-04 05:53:00,1.7623395e-06,1.676947e-05
2017-09-04 05:54:00,1.6253226e-06,1.6212998e-05
2017-09-04 05:55:00,1.490595e-06,1.5652857e-05
2017-09-04 05:56:00,1.3704605e-06,1.5088321e-05
2017-09-04 05:57:00,1.2484821e-06,1.4491789e-05
2017-09-04 05:58:00,1.1314635e-06,1.389955e-05
2017-09-04 05:59:00,1.0277255e-06,1.3322296e-05
2017-09-04 06:00:00,9.285294e-07,1.2747895e-05
2017-09-04 06:01:00,8.374392e-07,1.218547e-05
2017-09-04 06:02:00,7.5734357e-07,1.16528245e-05
2017-09-04 06:03:00,6.918487e-07,1.1166674e-05
2017-09-04 06:04:00,6.375816e-07,1.0741763e-05
2017-09-04 06:05:00,5.927889e-07,1.0370613e-05
2017-09-04 06:06:00,5.490046e-07,9.961032e-06
2017-09-04 06:07:00,5.0709457e-07,9.577312e-06
2017-09-04 06:08:00,4.6579618e-07,9.2070195e-06
2017-09-04 06:09:00,4.3109574e-07,8.874267e-06
2017-09-04 06:10:00,3.9566856e-07,8.529835e-06
2017-09-04 06:11:00,3.6466525e-07,8.183534e-06
2017-09-04 06:12:00,3.3412525e-07,7.867706e-06
2017-09-04 06:13:00,3.1028003e-07,7.593613e-06
2017-09-04 06:14:00,2.88621e-07,7.3354754e-06
2017-09-04 06:15:00,2.6858498e-07,7.0839083e-06
2017-09-04 06:16:00,2.510985e-07,6.818771e-06
2017-09-04 06:17:00,2.3180736e-07,6.5320774e-06
2017-09-04 06:18:00,2.1548966e-07,6.2777244e-06
2017-09-04 06:19:00,2.0004705e-07,6.0401e-06
2017-09-04 06:20:00,1.8351439e-07,5.806758e-06
2017-09-04 06:21:00,1.7003238e-07,5.5785126e-06
2017-09-04 06:22:00,1.5708028e-07,5.3613585e-06
2017-09-04 06:23:00,1.4304567e-07,5.147354e-06
2017-09-04 06:24:00,1.3578612e-07,4.9645478e-06
2017-09-04 06:25:00,1.302828e-07,4.8069446e-06
2017-09-04 06:26:00,1.2478705e-07,4.6477066e-06
2017-09-04 06:27:00,1.2156228e-07,4.501706e-06
2017-09-04 06:28:00,1.1655554e-07,4.357483e-06
2017-09-04 06:29:00,1.0589257e-07,4.191276e-06
2017-09-04 06:30:00,9.590029e-08,4.0106243e-06
2017-09-04 06:31:00,8.854386e-08,3.8350986e-06
2017-09-04 06:32:00,8.281949e-08,3.6799483e-06
2017-09-04 06:33:00,7.537071e-08,3.541345e-06
2017-09-04 06:34:00,7.177197e-08,3.4227362e-06
2017-09-04 06:35:00,7.7096644e-08,3.3830152e-06
2017-09-04 06:36:00,7.950388e-08,3.346158e-06
2017-09-04 06:37:00,7.8232134e-08,3.2418163e-06
2017-09-04 06:38:00,6.369337e-08,3.0581712e-06
2017-09-04 06:39:00,5.325144e-08,2.877009e-06
2017-09-04 06:40:00,5.3569376e-08,2.797844e-06
2017-09-04 06:41:00,6.975232e-08,2.8773939e-06
2017-09-04 06:42:00,5.9519323e-08,2.7565745e-06
2017-09-04 06:43:00,5.325144e-08,2.649118e-06
2017-09-04 06:44:00,6.4264135e-08,2.7235892e-06
2017-09-04 06:45:00,7.577948e-08,2.7585213e-06
2017-09-04 06:46:00,9.0858734e-08,2.8164025e-06
2017-09-04 06:47:00,8.8496925e-08,2.8506638e-06
2017-09-04 06:48:00,7.9016374e-08,2.7268509e-06
2017-09-04 06:49:00,7.0102054e-08,2.58345e-06
2017-09-04 06:50:00,6.188113e-08,2.4239523e-06
2017-09-04 06:51:00,5.903939e-08,2.310223e-06
2017-09-04 06:52:00,5.8701772e-08,2.2978077e-06
2017-09-04 06:53:00,6.519675e-08,2.3431003e-06
2017-09-04 06:54:00,7.304523e-08,2.3758346e-06
2017-09-04 06:55:00,9.390184e-08,2.5442569e-06
2017-09-04 06:56:00,9.957927e-08,2.646782e-06
2017-09-04 06:57:00,1.0284946e-07,2.6863643e-06
2017-09-04 06:58:00,9.258316e-08,2.5909858e-06
2017-09-04 06:59:00,8.722518e-08,2.5175225e-06
2017-09-04 07:00:00,8.000349e-08,2.4179824e-06
2017-09-04 07:01:00,7.427458e-08,2.3292919e-06
2017-09-04 07:02:00,6.569636e-08,2.2397967e-06
2017-09-04 07:03:00,6.301662e-08,2.1909998e-06
2017-09-04 07:04:00,5.7384607e-08,2.117026e-06
2017-09-04 07:05:00,5.170718e-08,2.0520417e-06
2017-09-04 07:06:00,4.939079e-08,2.0107375e-06
2017-09-04 07:07:00,4.7119816e-08,1.96246e-06
2017-09-04 07:08:00,4.5560416e-08,1.9199401e-06
2017-09-04 07:09:00,5.3523955e-08,1.940657e-06
2017-09-04 07:10:00,5.8701772e-08,1.9980193e-06
2017-09-04 07:11:00,6.391289e-08,2.0463963e-06
2017-09-04 07:12:00,6.169945e-08,2.043312e-06
2017-09-04 07:13:00,5.6703318e-08,2.0190434e-06
2017-09-04 07:14:00,5.6839575e-08,2.0395485e-06
2017-09-04 07:15:00,5.412198e-08,2.001108e-06
2017-09-04 07:16:00,5.4477763e-08,1.991271e-06
2017-09-04 07:17:00,5.402357e-08,1.9860797e-06
2017-09-04 07:18:00,5.1092503e-08,1.9565723e-06
2017-09-04 07:19:00,4.8754917e-08,1.9300153e-06
2017-09-04 07:20:00,5.8610933e-08,1.9751783e-06
2017-09-04 07:21:00,7.449411e-08,2.1017208e-06
2017-09-04 07:22:00,9.789875e-08,2.3062432e-06
2017-09-04 07:23:00,1.1193335e-07,2.4922158e-06
2017-09-04 07:24:00,1.2510499e-07,2.6114822e-06
2017-09-04 07:25:00,1.4425989e-07,2.7573358e-06
2017-09-04 07:26:00,1.4222812e-07,2.7977144e-06
2017-09-04 07:27:00,1.2251608e-07,2.6845476e-06
2017-09-04 07:28:00,1.0733539e-07,2.5761824e-06
2017-09-04 07:29:00,9.190338e-08,2.4571755e-06
2017-09-04 07:30:00,8.113897e-08,2.3347945e-06
2017-09-04 07:31:00,6.8421535e-08,2.2290249e-06
2017-09-04 07:32:00,6.2068864e-08,2.167709e-06
2017-09-04 07:33:00,5.8202158e-08,2.0980785e-06
2017-09-04 07:34:00,5.2888083e-08,2.0246239e-06
2017-09-04 07:35:00,4.9292378e-08,1.9615904e-06
2017-09-04 07:36:00,4.9436206e-08,1.8996471e-06
2017-09-04 07:37:00,4.7664848e-08,1.8630496e-06
2017-09-04 07:38:00,4.6526335e-08,1.8346325e-06
2017-09-04 07:39:00,3.939851e-08,1.8047791e-06
2017-09-04 07:40:00,3.8808057e-08,1.7827167e-06
2017-09-04 07:41:00,3.776341e-08,1.7471575e-06
2017-09-04 07:42:00,3.941365e-08,1.7500774e-06
2017-09-04 07:43:00,4.198742e-08,1.7818082e-06
2017-09-04 07:44:00,3.8081346e-08,1.7806403e-06
2017-09-04 07:45:00,3.7525716e-08,1.7578556e-06
2017-09-04 07:46:00,3.8626382e-08,1.7793425e-06
2017-09-04 07:47:00,4.0670255e-08,1.789595e-06
2017-09-04 07:48:00,4.358467e-08,1.8084129e-06
2017-09-04 07:49:00,4.7346912e-08,1.8302156e-06
2017-09-04 07:50:00,5.0390014e-08,1.8574691e-06
2017-09-04 07:51:00,4.9754142e-08,1.8508505e-06
2017-09-04 07:52:00,5.3682925e-08,1.8760318e-06
2017-09-04 07:53:00,5.720293e-08,1.9241752e-06
2017-09-04 07:54:00,5.6203703e-08,1.9649258e-06
2017-09-04 07:55:00,5.4561035e-08,1.9595832e-06
2017-09-04 07:56:00,4.7256073e-08,1.908472e-06
2017-09-04 07:57:00,4.348626e-08,1.8790124e-06
2017-09-04 07:58:00,4.5692133e-08,1.8697592e-06
2017-09-04 07:59:00,4.5757233e-08,1.8553927e-06
2017-09-04 08:00:00,4.289581e-08,1.8426745e-06
2017-09-04 08:01:00,4.2986645e-08,1.8342388e-06
2017-09-04 08:02:00,4.5384795e-08,1.8235927e-06
2017-09-04 08:03:00,4.5757233e-08,1.8156804e-06
2017-09-04 08:04:00,4.6393104e-08,1.8164592e-06
2017-09-04 08:05:00,4.9950962e-08,1.8420342e-06
2017-09-04 08:06:00,5.6112864e-08,1.8958835e-06
2017-09-04 08:07:00,6.833069e-08,2.0008745e-06
2017-09-04 08:08:00,8.613511e-08,2.1942442e-06
2017-09-04 08:09:00,1.0434982e-07,2.3867492e-06
2017-09-04 08:10:00,1.4854142e-07,2.7114115e-06
2017-09-04 08:11:00,1.9178073e-07,3.0365068e-06
2017-09-04 08:12:00,2.1248896e-07,3.1564005e-06
2017-09-04 08:13:00,2.085405e-07,3.196394e-06
2017-09-04 08:14:00,2.0999391e-07,3.3078736e-06
2017-09-04 08:15:00,1.8834096e-07,3.2620314e-06
2017-09-04 08:16:00,1.8001708e-07,3.2752992e-06
2017-09-04 08:17:00,1.6870764e-07,3.2760777e-06
2017-09-04 08:18:00,2.6318008e-07,3.885907e-06
2017-09-04 08:19:00,2.8234254e-07,4.3500813e-06
2017-09-04 08:20:00,2.4019783e-07,4.197505e-06
2017-09-04 08:21:00,1.9841197e-07,3.88422e-06
2017-09-04 08:22:00,1.6880303e-07,3.5757882e-06
2017-09-04 08:23:00,1.5131201e-07,3.3577085e-06
2017-09-04 08:24:00,1.4077469e-07,3.2351975e-06
2017-09-04 08:25:00,1.267416e-07,3.1414716e-06
2017-09-04 08:26:00,1.17202006e-07,3.0671345e-06
2017-09-04 08:27:00,1.11751675e-07,3.032224e-06
2017-09-04 08:28:00,1.048025e-07,3.0004283e-06
2017-09-04 08:29:00,9.7149325e-08,2.9411237e-06
2017-09-04 08:30:00,9.2993446e-08,2.8862232e-06
2017-09-04 08:31:00,8.8996536e-08,2.8479385e-06
2017-09-04 08:32:00,8.81048e-08,2.8162985e-06
2017-09-04 08:33:00,9.049538e-08,2.7986227e-06
2017-09-04 08:34:00,9.435603e-08,2.7969356e-06
2017-09-04 08:35:00,9.807134e-08,2.806137e-06
2017-09-04 08:36:00,1.00442236e-07,2.8208149e-06
2017-09-04 08:37:00,1.0203191e-07,2.8191278e-06
2017-09-04 08:38:00,8.531756e-08,2.0700463e-06
2017-09-04 08:39:00,1e-09,1.8643706e-07
2017-09-04 08:40:00,1e-09,1.11771e-09
2017-09-04 08:41:00,1e-09,1e-09
2017-09-04 08:42:00,1e-09,1e-09
2017-09-04 08:43:00,1e-09,1e-09
2017-09-04 08:44:00,1e-09,1e-09
2017-09-04 08:45:00,1e-09,1e-09
2017-09-04 08:46:00,1e-09,1e-09
2017-09-04 08:47:00,1e-09,1e-09
2017-09-04 08:48:00,1e-09,1e-09
2017-09-04 08:49:00,1e-09,1e-09
2017-09-04 08:50:00,1e-09,1e-09
2017-09-04 08:51:00,1e-09,1e-09
2017-09-04 08:52:00,1e-09,1e-09
2017-09-04 08:53:00,1e-09,1e-09
2017-09-04 08:54:00,1e-09,1e-09
2017-09-04 08:55:00,1e-09,1e-09
2017-09-04 08:56:00,1e-09,1e-09
2017-09-04 08:57:00,1e-09,1e-09
2017-09-04 08:58:00,1e-09,1e-09
2017-09-04 08:59:00,1e-09,1e-09
2017-09-04 09:00:00,1e-09,1e-09
2017-09-04 09:01:00,1e-09,1e-09
2017-09-04 09:02:00,1e-09,1e-09
2017-09-04 09:03:00,1e-09,1e-09
2017-09-04 09:04:00,1e-09,1e-09
2017-09-04 09:05:00,1e-09,1e-09
2017-09-04 09:06:00,1e-09,1e-09
2017-09-04 09:07:00,1e-09,1e-09
2017-09-04 09:08:00,1e-09,1e-09
2017-09-04 09:09:00,1e-09,1e-09
2017-09-04 09:10:00,1e-09,1e-09
2017-09-04 09:11:00,1e-09,1e-09
2017-09-04 09:12:00,1e-09,1e-09
2017-09-04 09:13:00,1e-09,1e-09
2017-09-04 09:14:00,1e-09,1e-09
2017-09-04 09:15:00,1e-09,1e-09
2017-09-04 09:16:00,1e-09,1e-09
2017-09-04 09:17:00,1e-09,1e-09
2017-09-04 09:18:00,3.1404692e-08,6.633773e-07
2017-09-04 09:19:00,9.6402935e-08,2.8617123e-06
2017-09-04 09:20:00,9.426519e-08,2.9485168e-06
2017-09-04 09:21:00,8.772479e-08,2.8698712e-06
2017-09-04 09:22:00,8.8496925e-08,2.848847e-06
2017-09-04 09:23:00,8.784137e-08,2.8380755e-06
2017-09-04 09:24:00,9.094957e-08,2.8212041e-06
2017-09-04 09:25:00,9.326597e-08,2.852351e-06
2017-09-04 09:26:00,8.5690004e-08,2.8041297e-06
2017-09-04 09:27:00,8.1229814e-08,2.7599488e-06
2017-09-04 09:28:00,8.9178215e-08,2.8051118e-06
2017-09-04 09:29:00,9.3549076e-08,2.8451527e-06
2017-09-04 09:30:00,9.353848e-08,2.8410602e-06
2017-09-04 09:31:00,9.140377e-08,2.8270442e-06
2017-09-04 09:32:00,8.708892e-08,2.803814e-06
2017-09-04 09:33:00,8.766575e-08,2.7962262e-06
2017-09-04 09:34:00,9.340222e-08,2.8544275e-06
2017-09-04 09:35:00,9.126751e-08,2.8385946e-06
2017-09-04 09:36:00,8.740231e-08,2.7854373e-06
2017-09-04 09:37:00,8.3364526e-08,2.7394437e-06
2017-09-04 09:38:00,7.9685556e-08,2.6885705e-06
2017-09-04 09:39:00,7.7830926e-08,2.66701e-06
2017-09-04 09:40:00,1.05574635e-07,2.8527404e-06
2017-09-04 09:41:00,2.0245429e-07,3.4594548e-06
2017-09-04 09:42:00,1.7892702e-07,3.53836e-06
2017-09-04 09:43:00,1.3820093e-07,3.3458336e-06
2017-09-04 09:44:00,1.0407579e-07,2.9922521e-06
2017-09-04 09:45:00,1.0898109e-07,2.912698e-06
2017-09-04 09:46:00,1.15414e-07,2.986663e-06
2017-09-04 09:47:00,1.18337496e-07,3.0214524e-06
2017-09-04 09:48:00,1.2133518e-07,2.998222e-06
2017-09-04 09:49:00,1.1897034e-07,2.950282e-06
2017-09-04 09:50:00,1.3141829e-07,3.041049e-06
2017-09-04 09:51:00,1.4295483e-07,3.1226796e-06
2017-09-04 09:52:00,1.7261372e-07,3.3115073e-06
2017-09-04 09:53:00,1.9075576e-07,3.4849606e-06
